Date,Semester,Meeting Type,Appointment Start Time,Appointment End Time,Scheduled Duration in Minutes,Actual Duration in Minutes,Provider,Appointment Type,Appointment Location Name,Appointment Location Type,Reason,Attended Session,Gender,Race/Ethnicity,First Generation Student,Class Level,Term GPA,Primary Major,College,Services
2024-12-03,F24,Scheduled,14:30:00,15:00:00,30,,Coach E,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Self-care and wellness,Cancelled,Male,HI,No,Freshman,3.0 - 3.49,AGHG_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-10-03,F24,Scheduled,11:30:00,12:00:00,30,43.4,Coach C,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,HI WH,Yes,Freshman,2.0 - 2.49,CPEG_BS,College of Engineering,Learning Center Academic Coaching
2024-09-26,F24,Scheduled,08:30:00,09:00:00,30,39.0,Coach K,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Memory techniques,yes,Female,WH,No,Senior,2.5 - 2.99,ENGL_BA,College of Arts and Science,Learning Center Academic Coaching
2024-08-20,F24,Scheduled,09:00:00,09:30:00,30,78.9,Coach H,Academic Coaching: Level II,Student Success Center 100,OFFICE,Building good study habits,yes,Female,WH,No,Freshman,2.0 - 2.49,KINES_BS,College of Education and Human Development,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-26,F24,Scheduled,11:00:00,11:30:00,30,31.0,Coach C,Learning Center Academic Coaching,Zoom,ONLINE,Exam preparation,yes,Male,WH,No,Sophomore,Under 2.0,AGHG_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-19,F24,Scheduled,11:00:00,11:30:00,30,24.2,Coach A,Learning Center Academic Coaching,Student Success Center Main Floor,ELSEWHERE,Building good study habits,yes,Female,WH,No,Freshman,3.5 - 4.0,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2024-11-10,F24,Scheduled,13:30:00,14:00:00,30,48.0,Coach N,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Female,WH,No,Freshman,3.0 - 3.49,EXPLR_BS,Undecided / Other,Learning Center Academic Coaching
2024-09-30,F24,Scheduled,08:00:00,08:30:00,30,57.5,Coach N,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Note-taking,yes,Male,WH,No,Sophomore,2.0 - 2.49,POLS_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-12,F24,Scheduled,10:30:00,11:00:00,30,34.8,Coach M,Learning Center Academic Coaching,Zoom,ONLINE,Other: please describe in comments,yes,Female,WH,No,Freshman,3.5 - 4.0,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2024-08-22,F24,Scheduled,13:00:00,13:30:00,30,50.4,Coach A,Learning Center Academic Coaching,Zoom,ONLINE,Memory techniques,yes,Female,WH,Yes,Senior,2.0 - 2.49,CPEG_BS,College of Engineering,Learning Center Academic Coaching
2024-11-26,F24,Scheduled,13:30:00,14:00:00,30,,Coach C,Learning Center Academic Coaching,Student Success Center 100,OFFICE,How to use technology effectively,Cancelled,Male,BL,Yes,Senior,3.5 - 4.0,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-13,F24,Scheduled,09:30:00,10:00:00,30,46.2,Coach E,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Female,WH,No,Sophomore,3.5 - 4.0,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2024-11-26,F24,Scheduled,12:00:00,12:30:00,30,38.9,Coach G,Learning Center Academic Coaching,Learning Center 100,OFFICE,Time management,yes,Female,WH,No,Sophomore,3.5 - 4.0,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2024-10-08,F24,Scheduled,15:00:00,15:30:00,30,50.5,Coach J,Learning Center: First Level II Academic Coaching Appointment,Student Success Center,OFFICE,Exam preparation,yes,Male,BL,No,Senior,2.5 - 2.99,AGHG_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-12-06,F24,Scheduled,12:30:00,13:00:00,30,51.9,Coach C,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Self-care and wellness,yes,Female,WH,No,Freshman,3.0 - 3.49,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2024-12-11,F24,Scheduled,10:00:00,10:30:00,30,49.9,Coach O,Learning Center Academic Coaching,Learning Center 100,OFFICE,Building good study habits,yes,Female,WH,No,Senior,2.5 - 2.99,MKTG_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2024-11-02,F24,Scheduled,10:30:00,11:00:00,30,61.1,Coach C,Academic Coaching: Level II,Student Success Center 100,OFFICE,Building good study habits,yes,Female,HI WH,No,Sophomore,3.5 - 4.0,UNDEC_JOUR,School of Journalism,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-11-15,F24,Scheduled,11:30:00,12:00:00,30,,Coach D,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,Cancelled,Male,HI,No,Sophomore,3.0 - 3.49,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2024-11-08,F24,Scheduled,09:30:00,10:00:00,30,,Coach B,Learning Center Academic Coaching,Student Success Center,OFFICE,Exam preparation,Cancelled,Female,BL WH,No,Senior,3.0 - 3.49,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2024-09-05,F24,Scheduled,12:30:00,13:00:00,30,,Coach H,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Time management,no,Female,WH,No,Freshman,2.0 - 2.49,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2024-08-30,F24,Scheduled,16:00:00,16:30:00,30,,Coach J,Academic Coaching: Level II,Student Success Center Main Floor,OFFICE,Test-taking and test anxiety,Cancelled,Male,WH,Yes,Sophomore,3.0 - 3.49,CHEM_BS,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-09-02,F24,Scheduled,10:00:00,10:30:00,30,,Coach C,Learning Center Academic Coaching,Learning Center 100,OFFICE,Exam preparation,Cancelled,Female,WH,No,Freshman,Under 2.0,MECH_BS,College of Engineering,Learning Center Academic Coaching
2024-09-13,F24,Scheduled,11:00:00,11:30:00,30,60.6,Coach K,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Female,WH,No,Sophomore,3.0 - 3.49,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2024-10-01,F24,Scheduled,15:30:00,16:00:00,30,34.4,Coach Q,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Female,WH,No,Sophomore,2.0 - 2.49,CPEG_BS,College of Engineering,Learning Center Academic Coaching
2024-10-03,F24,Scheduled,16:00:00,16:30:00,30,30.3,Coach M,Learning Center Academic Coaching,Zoom,ONLINE,Campus resources,yes,Female,WH,No,Junior,Under 2.0,EXPLR_BS,Undecided / Other,Learning Center Academic Coaching
2024-09-05,F24,Scheduled,14:00:00,14:30:00,30,37.8,Coach A,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Female,WH,No,Junior,2.0 - 2.49,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2024-09-27,F24,Scheduled,11:30:00,12:00:00,30,43.6,Coach J,Learning Center Academic Coaching,Student Success Center,OFFICE,Setting goals,yes,Female,BL WH,No,Junior,Under 2.0,HLTHSC_BHS,College of Health Sciences,Learning Center Academic Coaching
2024-12-08,F24,Scheduled,13:00:00,13:30:00,30,46.2,Coach K,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Time management,yes,Male,WH,No,Sophomore,3.0 - 3.49,HIST_BA,College of Arts and Science,Learning Center Academic Coaching
2024-11-23,F24,Scheduled,12:30:00,13:00:00,30,,Coach B,Academic Coaching: Level II,Learning Center 100,OFFICE,Building good study habits,no,Female,WH,No,Freshman,3.5 - 4.0,AGHG_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-30,F24,Scheduled,10:00:00,10:30:00,30,,Coach B,Academic Coaching: Level II,Zoom,ONLINE,Building good study habits,no,Male,WH,No,Freshman,3.5 - 4.0,BRDJ_BS,School of Journalism,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2024-08-20,F24,Scheduled,14:30:00,15:00:00,30,41.8,Coach B,Learning Center Academic Coaching,Learning Center 100,OFFICE,Building good study habits,yes,Male,WH,Yes,Junior,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-12-11,F24,Scheduled,13:00:00,13:30:00,30,47.2,Coach Q,Learning Center Academic Coaching,SSC 100,ELSEWHERE,Time management,yes,Female,HI WH,No,Sophomore,2.5 - 2.99,SPED_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-08-24,F24,Scheduled,08:00:00,08:30:00,30,32.7,Coach H,Learning Center Academic Coaching,Student Success Center,OFFICE,Memory techniques,yes,Female,WH,No,Freshman,2.5 - 2.99,BRDJ_BS,School of Journalism,Learning Center Academic Coaching
2024-09-13,F24,Scheduled,16:00:00,16:30:00,30,57.0,Coach A,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Self-care and wellness,yes,Female,AS,No,Freshman,2.5 - 2.99,UNDEC_JOUR,School of Journalism,Learning Center Academic Coaching
2024-12-06,F24,Scheduled,08:00:00,08:30:00,30,,Coach E,Learning Center Academic Coaching,Student Success Center,OFFICE,Other: please describe in comments,no,Female,WH,Yes,Freshman,2.0 - 2.49,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2024-10-09,F24,Scheduled,12:30:00,13:00:00,30,43.3,Coach A,Learning Center Academic Coaching,Learning Center 100,OFFICE,Self-care and wellness,yes,Male,WH,No,Junior,3.5 - 4.0,SPED_BS,College of Education and Human Development,Learning Center Academic Coaching
2024-10-08,F24,Scheduled,12:00:00,12:30:00,30,,Coach J,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Other: please describe in comments,no,Female,WH,No,Junior,Under 2.0,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2024-09-10,F24,Scheduled,11:30:00,12:00:00,30,54.1,Coach E,Learning Center Academic Coaching,Learning Center 100,OFFICE,Self-care and wellness,yes,Male,WH,Yes,Junior,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2025-01-29,S25,Scheduled,14:00:00,14:30:00,30,47.1,Coach F,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Setting goals,yes,Female,WH,Yes,Freshman,2.5 - 2.99,CPEG_BS,College of Engineering,Learning Center Academic Coaching
2025-04-01,S25,Scheduled,14:30:00,15:00:00,30,,Coach Q,Academic Coaching: Level II,Student Success Center,OFFICE,Exam preparation,no,Female,WH,No,Sophomore,2.5 - 2.99,HIST_BA,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-01-28,S25,Scheduled,10:00:00,10:30:00,30,,Coach R,Learning Center Academic Coaching,Zoom,ONLINE,Setting goals,Cancelled,Male,WH,Yes,Freshman,2.5 - 2.99,ACCTCY_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-03-04,S25,Scheduled,10:30:00,11:00:00,30,48.1,Coach I,Learning Center Academic Coaching,Zoom,ONLINE,Memory techniques,yes,Female,BL WH,No,Sophomore,3.0 - 3.49,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2025-04-12,S25,Scheduled,12:30:00,13:00:00,30,67.1,Coach K,Learning Center: First Level II Academic Coaching Appointment,Student Success Center 100,OFFICE,Other: please describe in comments,yes,Male,WH,Yes,Freshman,2.5 - 2.99,MKTG_BSBA,Trulaske College of Business,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-03-28,S25,Scheduled,12:00:00,12:30:00,30,48.0,Coach B,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Exam preparation,yes,Female,HI WH,No,Freshman,2.0 - 2.49,PRE_NURSE,College of Health Sciences,Learning Center Academic Coaching
2025-04-05,S25,Scheduled,14:30:00,15:00:00,30,,Coach J,Learning Center Academic Coaching,Learning Center 100,OFFICE,Building good study habits,no,Female,BL WH,No,Senior,3.0 - 3.49,MKTG_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-04-10,S25,Scheduled,16:00:00,16:30:00,30,,Coach B,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Test-taking and test anxiety,no,Female,WH,No,Junior,2.0 - 2.49,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2025-02-26,S25,Scheduled,08:00:00,08:30:00,30,,Coach E,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Exam preparation,no,Female,HI WH,No,Junior,3.0 - 3.49,UNDEC_BUS,Trulaske College of Business,Learning Center Academic Coaching
2025-01-23,S25,Scheduled,11:00:00,11:30:00,30,49.8,Coach B,Learning Center Academic Coaching,Zoom,ONLINE,Building good study habits,yes,Female,WH,Yes,Sophomore,2.5 - 2.99,KINES_BS,College of Education and Human Development,Learning Center Academic Coaching
2025-04-25,S25,Scheduled,11:30:00,12:00:00,30,74.0,Coach G,Academic Coaching: Level II,Student Success Center,OFFICE,Time management,yes,Male,WH,No,Freshman,3.0 - 3.49,HLTH_BS,College of Health Sciences,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-01-24,S25,Scheduled,08:00:00,08:30:00,30,63.8,Coach N,Academic Coaching: Level II,Zoom,ONLINE,Test-taking and test anxiety,yes,Male,HI,No,Freshman,3.5 - 4.0,CVEN_BSCIE,College of Engineering,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-01-24,S25,Scheduled,09:30:00,10:00:00,30,,Coach A,Learning Center Academic Coaching,SSC 100,ELSEWHERE,Exam preparation,no,Male,BL,No,Junior,3.0 - 3.49,PSYCH_BA,College of Arts and Science,Learning Center Academic Coaching
2025-01-16,S25,Scheduled,08:30:00,09:00:00,30,,Coach I,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Overcoming procrastination,Cancelled,Female,WH,No,Junior,3.0 - 3.49,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-03-07,S25,Scheduled,14:00:00,14:30:00,30,50.4,Coach E,Learning Center Academic Coaching,Zoom,ONLINE,Memory techniques,yes,Female,WH,No,Junior,2.5 - 2.99,UNDEC_BUS,Trulaske College of Business,Learning Center Academic Coaching
2025-02-19,S25,Scheduled,10:00:00,10:30:00,30,43.2,Coach Q,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Building good study habits,yes,Female,BL,No,Sophomore,2.5 - 2.99,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2025-02-15,S25,Scheduled,10:00:00,10:30:00,30,,Coach B,Academic Coaching: Level II,Student Success Center 100,OFFICE,Building good study habits,no,Male,AI WH,No,Freshman,2.0 - 2.49,MATH_BS,College of Arts and Science,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-01-25,S25,Scheduled,15:00:00,15:30:00,30,57.0,Coach B,Learning Center Academic Coaching,SSC M124,ELSEWHERE,Time management,yes,Female,WH,Yes,Freshman,3.0 - 3.49,BIOSCI_BS,College of Arts and Science,Learning Center Academic Coaching
2025-04-12,S25,Scheduled,09:30:00,10:00:00,30,,Coach A,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Setting goals,Cancelled,Female,BL,No,Graduate Student,3.5 - 4.0,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2025-04-27,S25,Scheduled,08:00:00,08:30:00,30,,Coach C,Learning Center Academic Coaching,SSC 100,ELSEWHERE,Note-taking,Cancelled,Male,HI WH,Yes,Senior,Under 2.0,MAGA_BS,School of Journalism,Learning Center Academic Coaching
2025-04-25,S25,Scheduled,09:30:00,10:00:00,30,,Coach A,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Self-care and wellness,no,Female,WH,No,Senior,2.5 - 2.99,CHEM_BS,College of Arts and Science,Learning Center Academic Coaching
2025-05-09,S25,Scheduled,15:00:00,15:30:00,30,37.9,Coach K,Learning Center Academic Coaching,Student Success Center 100,OFFICE,How to use technology effectively,yes,Male,WH,No,Sophomore,2.5 - 2.99,MKTG_BSBA,Trulaske College of Business,Learning Center Academic Coaching
2025-02-19,S25,Scheduled,14:00:00,14:30:00,30,60.2,Coach H,Learning Center Academic Coaching,Student Success Center 100,OFFICE,Exam preparation,yes,Female,BL,No,Graduate Student,3.5 - 4.0,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2025-02-20,S25,Scheduled,09:30:00,10:00:00,30,61.6,Coach A,Learning Center: First Level II Academic Coaching Appointment,Zoom,ONLINE,Building good study habits,yes,Female,BL WH,No,Graduate Student,3.5 - 4.0,FSHN_BS,"College of Agriculture, Food & Natural Resources","Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-01-19,S25,Scheduled,09:00:00,09:30:00,30,31.1,Coach A,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Building good study habits,yes,Female,BL WH,No,Graduate Student,3.0 - 3.49,ANSC_BS,"College of Agriculture, Food & Natural Resources",Learning Center Academic Coaching
2025-04-07,S25,Scheduled,10:30:00,11:00:00,30,45.2,Coach A,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Setting goals,yes,Male,WH,No,Junior,3.0 - 3.49,HLTH_BS,College of Health Sciences,Learning Center Academic Coaching
2025-04-06,S25,Scheduled,15:30:00,16:00:00,30,,Coach O,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,no,Female,WH,No,Junior,2.0 - 2.49,EXPLR_BS,Undecided / Other,Learning Center Academic Coaching
2025-04-13,S25,Scheduled,15:30:00,16:00:00,30,37.9,Coach F,Learning Center Academic Coaching,Zoom,ONLINE,Time management,yes,Female,BL WH,No,Junior,2.5 - 2.99,AT_BS,College of Health Sciences,Learning Center Academic Coaching
2025-03-30,S25,Scheduled,11:00:00,11:30:00,30,51.6,Coach A,Learning Center Academic Coaching,Student Success Center Main Floor,ELSEWHERE,Test-taking and test anxiety,yes,Male,WH,No,Sophomore,3.5 - 4.0,ANSCI_BS,College of Veterinary Medicine,Learning Center Academic Coaching
2025-02-26,S25,Scheduled,14:00:00,14:30:00,30,,Coach D,Learning Center Academic Coaching,Student Success Center Main Floor,OFFICE,Overcoming procrastination,Cancelled,Female,WH,Yes,Junior,Under 2.0,HIST_BA,College of Arts and Science,Learning Center Academic Coaching
2025-01-24,S25,Scheduled,15:00:00,15:30:00,30,56.1,Coach D,Academic Coaching: Level II,Zoom,ONLINE,Memory techniques,yes,Female,WH,No,Freshman,Under 2.0,PRE_VET,College of Veterinary Medicine,"Learning Center Academic Coaching, Learning Center Academic Coaching: Level II"
2025-05-04,S25,Scheduled,08:30:00,09:00:00,30,40.0,Coach A,Learning Center Academic Coaching,Student Success Center,OFFICE,Building good study habits,yes,Female,WH,Yes,Junior,3.0 - 3.49,MATH_BS,College of Arts and Science,Learning Center Academic Coaching
